actor_id,name,birth,agency,sns,image,work1,work2,work3,work4,work5
275,박규원,,,http://www.instagram.com/arthus_artists,actor_images\24832.gif," 〈트레이스 유〉
2025.12.04 ~ 2026.03.01
링크아트센터 벅스홀
구본하 역","리틀잭
2025.06.28 ~ 2025.09.21
예스24아트원 2관
잭 피셔 역"," 〈두 낫 디스터브〉
2025.06.10 ~ 2025.08.31
NOL 서경스퀘어 스콘 1관
카이만 역","배니싱
2025.02.04 ~ 2025.05.25
링크아트센터 페이코홀
의신 역","종의 기원
2024.12.29 ~ 2025.03.23
동덕여대 공연예술센터 코튼홀
한유진2 역"
276,박준형,,,,actor_images\47341.gif," 〈트레이스 유〉
2025.12.04 ~ 2026.03.01
링크아트센터 벅스홀
이우빈 역","너의 결혼식
2025.03.20 ~ 2025.06.08
NOL 유니플렉스 1관
옥근남 역","더 픽션
2024.12.14 ~ 2025.03.09
예스24스테이지 1관
와이트 히스만 역","드라이 플라워
2024.09.24 ~ 2024.12.08
예스24아트원 2관
정성호 역","M 연극 시리즈 2. 연극 〈보도지침〉
2024.08.17 ~ 2024.09.08
마포아트센터 플레이 맥
최돈결 역"
277,변희상,1988.02.25,,,actor_images\35005.gif," 〈이터니티〉
2025.12.27 ~ 2026.03.15
NOL 유니플렉스 1관
블루닷 역"," 〈트레이스 유〉
2025.12.04 ~ 2026.03.01
링크아트센터 벅스홀
구본하 역"," 〈데카브리〉
2025.09.10 ~ 2025.11.30
NOL 서경스퀘어 스콘 1관
알렉세이 역","라흐 헤스트
2025.03.25 ~ 2025.06.15
예스24스테이지 1관
이상 역","미아 파밀리아
2024.12.19 ~ 2025.03.23
링크아트센터드림 드림1관
스티비 역"
278,신은총,,,,actor_images\45809.gif," 〈트레이스 유〉
2025.12.04 ~ 2026.03.01
링크아트센터 벅스홀
구본하 역"," 〈쉐도우〉
2025.09.05 ~ 2025.11.02
백암아트홀
사도 역","오늘 밤, 세계에서 이 사랑이 사라진다 해도
2025.06.13 ~ 2025.08.24
코엑스아티움
사에구사 켄토 역","지저스 크라이스트 수퍼스타 - 부산
2025.01.17 ~ 2025.01.19
드림씨어터
시몬 역","고스트 베이커리
2024.12.19 ~ 2025.02.23
두산아트센터 연강홀
영수 역"
279,정재환,1991.09.22,,,actor_images\39891.gif," 〈트레이스 유〉
2025.12.04 ~ 2026.03.01
링크아트센터 벅스홀
구본하 역"," 〈스트라빈스키〉
2025.07.28 ~ 2025.10.12
대학로 TOM(티오엠) 2관
슘 역"," 〈등등곡〉
2025.06.24 ~ 2025.09.14
예스24스테이지 1관
최윤 역","모리스
2025.03.07 ~ 2025.05.25
NOL 서경스퀘어 스콘 1관
모리스 역","더 픽션
2024.12.14 ~ 2025.03.09
예스24스테이지 1관
와이트 히스만 역"
280,김하엘,2013.05.10,,http://www.instagram.com/hael0510,actor_images\56451.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
샘 역","빼밀리 - 서울(도봉구)
2025.06.07 ~ 2025.06.08
도봉구민회관 대강당 (하모니홀)
현빈 역","빼밀리 - 서울(서대문)
2025.05.17 ~ 2025.05.18
북아현아트홀
현빈 역","빼밀리 - 부천
2025.05.03 ~ 2025.05.04
복사골 문화센터 아트홀
현빈 역","마침내,독립
2024.08.13 ~ 2024.08.13
청라블루노바홀
어린 유관순 역"
281,김호,1974.04.09,,,actor_images\9333.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
산타 역","브로드웨이 42번가 - 부산
2025.10.17 ~ 2025.10.19
드림씨어터
버트 베리 역"," 브로드웨이 42번가 -울산
2025.09.26 ~ 2025.09.28
HD아트센터 대공연장
버트 베리 역"," 〈브로드웨이 42번가〉
2025.07.10 ~ 2025.09.14
샤롯데씨어터
버트 베리 역","브로드웨이 42번가
2022.11.05 ~ 2023.01.15
예술의전당 CJ 토월극장
버트 베리 역"
282,정서우,1994.07.01,,http://www.instagram.com/07pika_nos | http://www.youtube.com/@07pika_nos,actor_images\56473.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
큐피드 역"," 〈가방 들어주는 아이들〉
2025.07.19 ~ 2025.08.31
코바코홀
민준 역","드라랄라 치과 - 노원
2025.05.01 ~ 2025.06.01
노원어린이극장","드라랄라 치과 - 성남
2025.03.22 ~ 2025.03.23
성남아트센터 앙상블시어터","드라랄라 치과 - 대구
2025.03.08 ~ 2025.03.09
아양아트센터 아양홀"
283,최서희,2013.09.26,,https://www.instagram.com/bellalove0926,actor_images\54116.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
찰리 역"," 〈할머니의 여름휴가〉
2025.07.05 ~ 2025.08.31
국립중앙박물관 극장 용
석구 역","산타와 빈양말
2024.11.30 ~ 2024.12.25
강동아트센터 대극장 한강
샘 역","수박 수영장
2024.07.06 ~ 2024.08.25
국립중앙박물관 극장 용
진희 역",
284,홍예지,2013.11.17,,http://www.instagram.com/hong.yj1117 | https://www.youtube.com/@mimiya1117,actor_images\54973.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
샘 역"," 〈할머니의 여름휴가〉
2025.07.05 ~ 2025.08.31
국립중앙박물관 극장 용
소라바다친구 역","산타와 빈양말
2024.11.30 ~ 2024.12.25
강동아트센터 대극장 한강
샘 역",,
285,김시연,,,,actor_images\53124.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
엄마 역","신통방통 홈쇼핑
2024.12.07 ~ 2025.01.26
예림당아트홀
주영 역","수박 수영장
2023.07.01 ~ 2023.08.27
국립중앙박물관 극장 용
씨앗요정 역",,
286,박민혁,,,,actor_images\54118.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
프랜서 역","수박 수영장
2024.07.06 ~ 2024.08.25
국립중앙박물관 극장 용
씨앗요정 역",,,
287,추수지,,,,actor_images\46055.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
마스 역","신통방통 홈쇼핑
2024.12.07 ~ 2025.01.26
예림당아트홀
할머니 역","수박 수영장
2024.07.06 ~ 2024.08.25
국립중앙박물관 극장 용
함안댁 역","내 마음은 무지
2024.01.20 ~ 2024.02.25
올림픽공원 우리금융아트홀
제이지 역","안녕 자두야 - 부산
2023.10.28 ~ 2023.10.29
KBS부산홀
엄마(난향) 역"
288,이서윤,2014.01.23,,http://www.instagram.com/yuni__ing,actor_images\56449.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
찰리 역","이상한 어린이 연극 - 오감도
2025.04.25 ~ 2025.05.05
아이들극장
AI 로라 역","소작지 - 성남
2024.11.08 ~ 2024.11.09
성남아트센터 앙상블시어터
금동이 역","바다쓰기 - 부천
2024.06.08 ~ 2024.06.09
부천 시민회관 소공연장
서우 역","오감도
2024.04.26 ~ 2024.05.06
아이들극장
아해 역"
289,권나예,2013.10.09,,http://www.instagram.com/ming_cecilia8188 | http://www.youtube.com/@8025knight,actor_images\56448.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
찰리 역",,,,
290,권민수,,,,actor_images\23662.gif," 〈푸른 사자 와니니〉
2026.01.03 ~ 2026.01.25
노원문화예술회관 대공연장
아산테 역","가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
산타 역","산타와 빈양말
2024.11.30 ~ 2024.12.25
강동아트센터 대극장 한강
산타 역","공룡이 살아있다
2024.01.09 ~ 2024.02.25
국립중앙박물관 극장 용
관장 역","산타와 빈양말
2023.11.25 ~ 2023.12.31
올림픽공원 우리금융아트홀
산타 역"
291,이진시,,,,actor_images\50734.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
루돌프 역","신통방통 홈쇼핑
2024.12.07 ~ 2025.01.26
예림당아트홀
대성 역","수박 수영장
2024.07.06 ~ 2024.08.25
국립중앙박물관 극장 용
아빠 역","수박 수영장
2023.07.01 ~ 2023.08.27
국립중앙박물관 극장 용
아빠 역","수박 수영장 - 대구
2022.11.12 ~ 2022.11.13
대구 엑스코 오디토리움
구름장수 역"
292,윤민석,1996.10.04,,,actor_images\54981.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
도너 역","산타와 빈양말
2024.11.30 ~ 2024.12.25
강동아트센터 대극장 한강
도너 역",,,
293,황희상,1997.05.15,,http://www.instagram.com/snoowhhite,actor_images\54980.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
크리스 역","수원시립공연단 창작 〈향화〉 - 수원
2025.09.05 ~ 2025.09.07
수원 SK아트리움 대공연장
한연향 외 역","산타와 빈양말
2024.11.30 ~ 2024.12.25
강동아트센터 대극장 한강
크리스 역","아빠의 청춘 - 수원
2024.05.11 ~ 2024.05.19
정조테마공연장
코러스 역","아빠의 청춘
2023.12.01 ~ 2023.12.03
정조테마공연장
코러스 역"
294,정지우,2014.02.18,,http://www.instagram.com/puppkittbunn,actor_images\56472.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
샘 역","시네마틱 오페라 〈메러디스〉 - 성남
2025.06.06 ~ 2025.06.08
성남아트센터 오페라하우스
최숙희 역"," '애니' - 세종
2024.11.15 ~ 2024.11.17
세종예술의전당(세종특별자치시)
제시 역"," '애니'
2024.10.01 ~ 2024.10.27
유니버설아트센터
제시 역",
295,강준영,,,,actor_images\56039.gif,"가족 〈산타와 빈양말〉
2025.11.22 ~ 2025.12.25
나루아트센터 대공연장
아빠 역"," 〈할머니의 여름휴가〉
2025.07.05 ~ 2025.08.31
국립중앙박물관 극장 용
소라바다친구 역",,,
296,윤현선,,,http://www.instagram.com/yun_hs94,actor_images\50620.gif," 〈집이 없어〉
2025.11.26 ~ 2025.12.28
서울숲 씨어터 2관
박주완 역"," ‘버스, 너 뭐니？!’ 시즌 4
2025.09.06 ~ 2025.09.06
구로꿈나무극장","음악극 불편한 테레비 - 하남
2024.10.24 ~ 2024.10.24
하남문화예술회관 소극장(아랑홀)
어린이하남/강한 역","버스, 너 뭐니？! 시즌 3
2024.09.07 ~ 2024.09.07
모두예술극장
진호 역","5! 해피맨
2024.05.17 ~ 2024.07.27
더굿씨어터
안토니오 역"
297,정이운,1997.01.14,,http://www.instagram.com/e_wooon/,actor_images\54858.gif," 〈집이 없어〉
2025.11.26 ~ 2025.12.28
서울숲 씨어터 2관
백은영 역"," 〈골령〉 - 서울
2025.11.13 ~ 2025.11.23
대학로 드림시어터
이기자 역"," 〈골령〉 - 대전
2025.11.06 ~ 2025.11.09
대전 이음아트홀
이기자 역"," 〈다시, 동물원〉
2025.06.26 ~ 2025.09.14
동덕여대 공연예술센터 코튼홀
유준열 역","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
윤지석 역"
298,홍이솔,1996.12.14,,,actor_images\49138.gif," 〈집이 없어〉
2025.11.26 ~ 2025.12.28
서울숲 씨어터 2관
김마리 역"," 〈마리 퀴리〉
2025.07.25 ~ 2025.10.19
광림아트센터 BBCH홀
아멜리아/루이스 역","어중씨 이야기 - 인천
2024.11.08 ~ 2024.11.09
동구문화체육센터 공연장
바람/영철이 외 역","마리 퀴리
2023.11.24 ~ 2024.02.18
홍익대 대학로 아트센터 대극장
아멜리에 마예프스키/루이스 보론스카 역","마리 퀴리 - 부산
2023.10.14 ~ 2023.10.15
부산문화회관 대극장
아멜리에 마예프스키/루이스 보론스카 역"
299,김경록,1997.02.07,,,actor_images\37813.gif," 〈집이 없어〉
2025.11.26 ~ 2025.12.28
서울숲 씨어터 2관
고해준 역"," 〈타조 소년들〉
2025.09.04 ~ 2025.11.23
대학로 TOM(티오엠) 1관
심 역","2025 디즈니 인 콘서트
2025.05.10 ~ 2025.05.11
세종문화회관 대극장","모리스
2025.03.07 ~ 2025.05.25
NOL 서경스퀘어 스콘 1관
알렉 역"," 〈클로버〉 스페셜 스테이지
2024.12.08 ~ 2024.12.09
대학로 자유극장
정인 역"
300,황건우,1999.07.19,,,actor_images\54847.gif," 〈집이 없어〉
2025.11.26 ~ 2025.12.28
서울숲 씨어터 2관
고해준 역","베어 더  (bare the musical)
2025.06.03 ~ 2025.09.14
두산아트센터 연강홀
맷 역"," 〈뱀프 X 헌터〉
2024.04.12 ~ 오픈런
JS 아트홀
김준홍 역",,
301,조성태,1994.05.26,,,actor_images\49337.gif," 〈집이 없어〉
2025.11.26 ~ 2025.12.28
서울숲 씨어터 2관
백은영 역"," 〈이름 없는 약속들로부터〉
2025.10.10 ~ 2025.12.28
극장 온
이우현 역","미아 파밀리아
2024.12.19 ~ 2025.03.23
링크아트센터드림 드림1관
오스카 역","달가림
2023.10.13 ~ 2023.10.29
예그린씨어터
무영 역","이프 아이 월 유
2023.07.01 ~ 2023.07.01
KT&G 상상마당 대치아트홀
강인호 역"
302,위예경,1997.09.07,,http://www.instagram.com/ouioui970907/,actor_images\56404.gif," 〈집이 없어〉
2025.11.26 ~ 2025.12.28
서울숲 씨어터 2관
강하라 역","스윙 데이즈_암호명 A
2024.11.19 ~ 2025.02.09
충무아트센터 대극장
앙상블","레미제라블 - 부산
2023.10.11 ~ 2023.11.19
드림씨어터
앙상블","청춘기록
2022.12.02 ~ 2022.12.28
동서울 아트홀
온유리 역","달이와 하루
2022.11.14 ~ 2022.11.20
동서울 아트홀
최달 역"
303,문준혁,,,,actor_images\28643.gif,"죽으러 왔습니다 - 경기 광주
2025.09.20 ~ 2025.09.20
광주시문화예술의전당 맹사성홀","댄스  '문나이트' - 연천
2024.07.13 ~ 2024.07.13
연천수레울아트홀 대공연장
악동 역","가요톱텐 - 안양
2024.06.23 ~ 2024.06.23
안양아트센터 대공연장 (관악홀)
댄서문 역"," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
멀티맨 역","가장 보통의 연애
2023.10.30 ~ 2023.12.31
대학로 연극플레이스 혜화
멀티 역"
304,김진우,,,,actor_images\18187.gif,"코뿔소
2025.12.09 ~ 2025.12.14
북촌창우극장
장 역","사이클
2024.08.01 ~ 2024.08.11
후암스테이지
남편 역","밑바닥에서
2024.04.16 ~ 2024.04.21
열린극장
싸찐 역"," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
멀티맨 역","상상병 환자
2023.08.08 ~ 2023.08.13
한성아트홀 2관
아르강 역"
305,김도현,1992.06.26,,http://www.addict.co.kr/,actor_images\44364.gif,"친정엄마 - 부산
2024.04.06 ~ 2024.04.07
부산시민회관 대극장
사위 역"," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
그 남자 역","친정엄마
2023.03.28 ~ 2023.06.04
디큐브 링크아트센터
남편(사위) 역","김종욱 찾기
2022.11.18 ~ 2023.12.31
브릭스씨어터
그 남자 역","리미트
2018.04.25 ~ 2023.08.31
JTN 아트홀 2관
구봉필 역"
306,구현우,1999.07.10,,http://www.instagram.com/ns_9c_31ds,actor_images\55788.gif," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
멀티맨 역",,,,
307,김지욱,1994.01.26,,http://www.instagram.com/wook_e_k,actor_images\43479.gif,"미래에 사는 남자 과거에 사는 여자
2024.07.30 ~ 2024.08.04
대학로 코델 아트홀
남자 역","미래에 사는 남자 과거에 사는 여자
2024.06.18 ~ 2024.06.23
플랫폼74
남자 역","사춘기 메들리
2024.02.01 ~ 2025.01.31
대학로 아티스탄홀
신영복 역"," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
멀티맨 역","가장 보통의 연애
2022.08.13 ~ 2023.08.31
대학로 연극플레이스 혜화
멀티 역"
308,한창훈,2001.03.31,,http://www.instagram.com/dorii_cha,actor_images\55790.gif," 〈레드북〉
2025.09.23 ~ 2025.12.07
유니버설아트센터
앙상블"," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
그 남자 역",,,
309,정현준,1996.10.01,,,actor_images\50868.gif,"바스커빌 : 셜록홈즈 미스터리 Chapter2
2024.06.22 ~ 2025.03.09
예스24아트원 3관
왓슨 역"," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
그 남자 역","투모로우 모닝
2023.08.12 ~ 2023.09.30
대학로 아트하우스
존 역","투모로우 모닝
2023.06.03 ~ 오픈런
대학로 자유극장
존 역","김종욱 찾기
2022.11.18 ~ 2023.12.31
브릭스씨어터
그 남자 역"
310,양채현,2002.04.08,,http://www.instagram.com/cogusdid,actor_images\55789.gif," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
그 여자 역",,,,
311,박지연,1998.07.13,,http://www.instagram.com/park.___.jiyeon,actor_images\50194.gif," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
그 여자 역","로맨틱톡
2023.05.12 ~ 2023.07.16
씨어터 앤 펍 맥거핀
오연아 역","로맨틱톡
2022.12.29 ~ 2023.02.19
씨어터 앤 펍 맥거핀
오연아 역","그새끼
2022.11.15 ~ 2022.12.28
씨어터 앤 펍 맥거핀
보미 역 기획","그새끼
2022.10.25 ~ 2022.10.30
대학로 코델 아트홀
보미 역 기획"
312,서현석,1998.03.29,,http://www.instagram.com/sohnsk_/,actor_images\53784.gif,"오즈의 의류수거함
2024.05.01 ~ 2024.06.02
대학로 시온아트홀
195 역"," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
그 남자 역","귀환
2019.10.22 ~ 2019.12.01
올림픽공원 우리금융아트홀
앙상블",,
313,김소정,1993.06.25,,,actor_images\40445.gif,"세상에 없는 이노래가
2025.05.15 ~ 2025.06.15
대학로 아트포레스트 2관
채나 역"," 썸데이 - 춘천
2024.12.24 ~ 2024.12.29
춘천 봄내극장
유지해 역","썸데이 - 대구
2024.10.03 ~ 2024.11.15
송죽씨어터
유지해 역","사형수는 울었다
2024.07.18 ~ 2024.08.04
스타스테이지
민희 역"," 썸데이
2024.06.05 ~ 2026.01.31
무하아트센터
유지해 역"
314,강수지,,,http://www.instagram.com/s.ooji0_,actor_images\34801.gif," 〈김종욱 찾기〉
2024.01.01 ~ 2026.01.31
브릭스씨어터
그 여자 역","인사이드 미
2024.01.01 ~ 2025.07.27
JTN 아트홀 2관
IS인별 역","갤럭시키즈
2017.07.14 ~ 2017.08.27
구로아트밸리 예술극장","영어 구름빵
2015.05.09 ~ 2015.06.07
KT&G 상상마당 대치아트홀
홍비 역","두리둥실 뭉게공항
2014.04.25 ~ 2014.05.25
한전아트센터
에밀리 역"
315,이서은,,,,actor_images\50144.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
엄마 역","아머드 사우루스
2022.04.22 ~ 2022.05.22
올림픽공원 우리금융아트홀
Y 역","장수탕 선녀님
2021.09.16 ~ 2025.03.03
서울숲 씨어터 2관
엄마 역","봄날의 곰
2020.07.03 ~ 2020.08.30
대학로 세우아트센터
시원 역","핑크퐁과 아기상어의 바다대모험
2019.07.13 ~ 2019.08.25
신한카드 SOL 페이 스퀘어 라이브홀
전기 뱀장어 역"
316,이유빈,2001.07.16,,http://www.instagram.com/dldbqls95/,actor_images\56230.gif,"목마른 야채
2025.07.31 ~ 2025.08.01
오유아트홀","장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
선녀님 역",,,
317,최유경,2000.03.08,,https://www.instagram.com/y_k__twkl/,actor_images\56229.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
덕지 역","드리머스
2023.11.16 ~ 2023.11.22
세종문화회관 M씨어터",,,
318,마동모,1993.08.19,,http://www.instagram.com/DONGLEMO00,actor_images\56232.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
앙상블1 역",,,,
319,안가은,2000.05.05,,,actor_images\50723.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
앙상블3 역","이상한 엄마
2023.07.14 ~ 2023.08.27
나루아트센터 대공연장
앙상블2 역","이상한 엄마
2022.12.08 ~ 2023.02.26
신한카드 SOL 페이 스퀘어 라이브홀
앙상블2 역","장수탕 선녀님
2021.09.16 ~ 2025.03.03
서울숲 씨어터 2관
앙상블3 역",
320,이영현,1999.06.24,,,actor_images\51075.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
앙상블2 역","더 킹
2022.09.20 ~ 2022.12.30
대학로 스타시티 7층 후암씨어터
고해빈 역",,,
321,박나연,,,,actor_images\34153.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
앙상블2 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
희주 역","어서 오세요, 휴남동 서점입니다
2024.10.05 ~ 2024.11.10
CJ 아지트 대학로(구 SM아트홀)
희주 역","불편한 편의점
2023.04.08 ~ 오픈런
올웨이즈씨어터
오선숙 역","연극 〈2호선세입자〉 : 지하철 생존 코미디
2022.01.14 ~ 오픈런
대학로 바탕골 소극장
방배 역"
322,최성애,,,,actor_images\26478.gif,"내사랑 은경씨
2025.06.05 ~ 2025.06.05
상명아트홀 2관
딸 역","장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
엄마 역","당신만이
2021.11.19 ~ 2021.12.31
JTN 아트홀 3관
딸 강은지 역","장수탕 선녀님
2021.09.16 ~ 2025.03.03
서울숲 씨어터 2관
엄마 역","바보사랑
2018.12.01 ~ 2019.02.02
세븐파이프 홀
이맑음 역"
323,김다솔,2003.07.14,,http://www.instagram.com/solsol_2772,actor_images\55479.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
덕지 역",,,,
324,이희원,1999.01.06,,,actor_images\55481.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
앙상블3 역",,,,
325,윤영홍,1996.10.14,,,actor_images\56231.gif,"장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
앙상블1 역",,,,
326,루나,1993.08.12,(주)SM엔터테인먼트,http://luna.smtown.com/,actor_images\24400.gif," 〈맘마미아!〉 - 용인
2026.01.23 ~ 2026.01.25
용인포은아트홀
소피 역"," 〈맘마미아!〉 - 대전
2026.01.16 ~ 2026.01.18
대전예술의전당 아트홀
소피 역"," 〈맘마미아!〉 - 안산
2025.12.26 ~ 2025.12.28
안산문화예술의전당 해돋이극장
소피 역"," 〈말리〉
2025.12.20 ~ 2026.02.15
백암아트홀
말리 역"," 〈맘마미아〉 - 고양
2025.12.19 ~ 2025.12.21
고양아람누리 아람극장
소피 역"
327,신영숙,1975.11.26,,http://cafe.naver.com/shiningshin,actor_images\4500.gif," 〈맘마미아!〉 - 용인
2026.01.23 ~ 2026.01.25
용인포은아트홀
도나 역"," 〈맘마미아!〉 - 대전
2026.01.16 ~ 2026.01.18
대전예술의전당 아트홀
도나 역"," 〈맘마미아!〉 - 안산
2025.12.26 ~ 2025.12.28
안산문화예술의전당 해돋이극장
도나 역"," 〈맘마미아〉 - 고양
2025.12.19 ~ 2025.12.21
고양아람누리 아람극장
도나 역"," 〈맘마미아!〉 - 부산
2025.12.12 ~ 2025.12.14
부산시민회관 대극장
도나 역"
328,김정민,1970.08.23,,http://m.blog.naver.com/rumiko_life | http://twitter.com/jake82054,actor_images\13485.gif," 〈맘마미아!〉 - 용인
2026.01.23 ~ 2026.01.25
용인포은아트홀
샘 역"," 〈맘마미아!〉 - 대전
2026.01.16 ~ 2026.01.18
대전예술의전당 아트홀
샘 역"," 〈맘마미아!〉 - 안산
2025.12.26 ~ 2025.12.28
안산문화예술의전당 해돋이극장
샘 역"," 〈맘마미아〉 - 고양
2025.12.19 ~ 2025.12.21
고양아람누리 아람극장
샘 역"," 〈맘마미아!〉 - 부산
2025.12.12 ~ 2025.12.14
부산시민회관 대극장
샘 역"
